business_id,business_id_raw,name,province,city,street_address,postal_code,post_office,coordinates,postal_address,postal_address_code,postal_address_post_offoce,postal_address_country,postal_address_country_code,company_form,established_date,main_line_of_business_code,main_line_of_business,main_line_of_business_category
27789187,2778918-7,Valdma Ventures Oy,Pirkanmaan maakunta,Tampere,Vanha Kangasalantie 102 H 13,33730,TAMPERE,"(61.475059, 23.9104)",Vanha Kangasalantie 102 H 13,33730,TAMPERE,Suomi,FIN,Osakeyhtiö,2016-08-31,86220,Private Medical Clinics and Specialist Services,Doctor or Medical Center
29629072,2962907-2,Musicfairytales Mft Oy,Etelä-Savon maakunta,Mikkeli,Aallontie 3,50670,OTAVA,"(61.651348, 27.06941)",Aallontie 3,50670,OTAVA,Suomi,FIN,Osakeyhtiö,2019-01-04,90030,Artistic Creation,
27378484,2737848-4,Infrakit Group Oy,Uudenmaan maakunta,Espoo,Keilaniementie 1,02150,ESPOO,"(60.17462, 24.828882)",Keilaniementie 1,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2016-01-19,62010,Software Design and Development,"IT Consulting, IT Services"
32627502,3262750-2,Introist Oy,,,,,,,Laurinlahdentie 2 H,02320,ESPOO,Suomi,FIN,Osakeyhtiö,2022-01-21,62010,Software Design and Development,"IT Consulting, IT Services"
28953217,2895321-7,Useless Company Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Kottarainen 4,04620,MÄNTSÄLÄ,Suomi,FIN,Osakeyhtiö,2018-02-19,66190,Other Supporting Financial Activities (excluding insurance),Finance and Credit Activities
34518481,3451848-1,Zero Technologies Oy,,,,,,,PL 1188,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,2024-05-25,62010,Software Design and Development,"IT Consulting, IT Services"
29137713,2913771-3,Repo Work Oy,Pirkanmaan maakunta,Tampere,Åkerlundinkatu 8,33100,TAMPERE,"(61.496011, 23.77675)",Åkerlundinkatu 8,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2018-05-05,72200,Social Sciences and Humanities Research and Development,"Product Development, Research and Design Services"
29118977,2911897-7,Lohkoa Oy,,,,,,,PL 240,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-04-24,70220,Other Management Consulting,Management Consulting
28557572,2855757-2,Zefort Oy,,,,,,,Kairiskulmantie 12,20760,PIISPANRISTI,Suomi,FIN,Osakeyhtiö,2017-09-12,63110,"Data Processing, Hosting, and Related Services","IT Consulting, IT Services"
34163895,3416389-5,Behavix Oy,,,,,,,Kihokkiniitty 7,02970,ESPOO,Suomi,FIN,Osakeyhtiö,2024-01-04,62010,Software Design and Development,"IT Consulting, IT Services"
34754134,3475413-4,ColdXray Oy,,,,,,,Mikonkatu 10 B 14,83500,OUTOKUMPU,Suomi,FIN,Osakeyhtiö,2024-09-12,72193,Engineering Research and Development,"Product Development, Research and Design Services"
34890902,3489090-2,Waterbic Oy,,,,,,,Metelinrinne 20,90420,OULU,Suomi,FIN,Osakeyhtiö,2024-11-11,27900,Manufacture of Other Electrical Equipment,"Electrical Devices, Electrical Machines"
28158096,2815809-6,GS Balance Oy,Uudenmaan maakunta,Helsinki,Kuortaneenkatu 2,00510,HELSINKI,"(60.1964, 24.94759)",Kuortaneenkatu 2,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-02-14,62010,Software Design and Development,"IT Consulting, IT Services"
31121745,3112174-5,Orla DTx Oy,,,,,,,Agricolantie 21,07930,PERNAJA,Suomi,FIN,Osakeyhtiö,2020-01-17,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
29011977,2901197-7,IPRally Technologies Oy,Uudenmaan maakunta,Helsinki,Mikonkatu 15 A,00100,HELSINKI,"(60.17122, 24.94519)",Mikonkatu 15 A,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-03-06,62010,Software Design and Development,"IT Consulting, IT Services"
27752114,2775211-4,Via Esca Oy,,,,,,,Salomonkatu 17 A,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-08-10,88999,Other Non-Classified Social Welfare Services,Social Services
33509591,3350959-1,Interior Intelligence Oy,,,,,,,Peltorivi 9 B 12,10470,FISKARI,Suomi,FIN,Osakeyhtiö,2023-03-10,62010,Software Design and Development,"IT Consulting, IT Services"
32992753,3299275-3,Aiatella Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-07-11,62010,Software Design and Development,"IT Consulting, IT Services"
31244542,3124454-2,Loru Games Oy,,,,,,,Vilkastuksentie 5 A,04200,KERAVA,Suomi,FIN,Osakeyhtiö,2020-03-06,62010,Software Design and Development,"IT Consulting, IT Services"
33765608,3376560-8,Seo Ai Oy,,,,,,,Vanhankyläntie 110,04400,JÄRVENPÄÄ,Suomi,FIN,Osakeyhtiö,2023-07-06,63120,Web Portals,"IT Consulting, IT Services"
31395965,3139596-5,Markettailor Oy,Uudenmaan maakunta,Espoo,Eteläviitankuja 4 I 15,02330,ESPOO,"(60.164982, 24.61011)",Eteläviitankuja 4 I 15,02330,ESPOO,Suomi,FIN,Osakeyhtiö,2020-06-02,62010,Software Design and Development,"IT Consulting, IT Services"
29556563,2955656-3,Handmade Software Company Oy,Uudenmaan maakunta,Helsinki,Latokartanonkaari 3,00790,HELSINKI,"(60.235229, 25.04115)",Latokartanonkaari 3,00790,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-11-29,62010,Software Design and Development,"IT Consulting, IT Services"
29663131,2966313-1,Tumplate Oy,Uudenmaan maakunta,Helsinki,Lemuntie 3-5 A 107,00510,HELSINKI,"(60.19594, 24.950945)",Lemuntie 3-5 A 15,00510,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-01-14,73119,Other Advertising Services,Advertising Services
27142578,2714257-8,Action Squad Studios Oy,Uudenmaan maakunta,Helsinki,Fredrikinkatu 62 A 3,00100,HELSINKI,"(60.171191, 24.92744)",Fredrikinkatu 62 A 3,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-09-28,59110,"Production of Films, Videos, and TV Programs",Production Company
31477514,3147751-4,Zevoy Aktiebolag,Uudenmaan maakunta,Espoo,Kägelstranden 5,02150,ESBO,"(60.17697, 24.83288)",Kägelstranden 5,02150,ESPOO,Suomi,FIN,Osakeyhtiö,2020-07-15,64990,Other Financial Services n.e.c. (Excluding Insurance and Pension Funding),Finance and Credit Activities
28673215,2867321-5,Eduten Oy,Varsinais-Suomen maakunta,Turku,Kaivokatu 16 B,20520,TURKU,"(60.448741, 22.289848)",Kaivokatu 16 B,20520,TURKU,Suomi,FIN,Osakeyhtiö,2017-11-07,62010,Software Design and Development,"IT Consulting, IT Services"
29362646,2936264-6,Saidot Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-08-31,62010,Software Design and Development,"IT Consulting, IT Services"
28180584,2818058-4,Askel Healthcare Oy,Pirkanmaan maakunta,Tampere,Naulakatu 3,33100,TAMPERE,"(61.491692, 23.77733)",Naulakatu 3,33100,TAMPERE,Suomi,FIN,Osakeyhtiö,2017-02-22,72110,Biotechnological Research and Development,Biotechnology
32789763,3278976-3,Sales Led Oy,Keski-Suomen maakunta,Jyväskylä,Kympinkatu 3 C,40320,JYVÄSKYLÄ,"(62.253699, 25.76185)",Kympinkatu 3 C,40320,JYVÄSKYLÄ,Suomi,FIN,Osakeyhtiö,2022-04-05,62010,Software Design and Development,"IT Consulting, IT Services"
27660084,2766008-4,Supermind Oy,Varsinais-Suomen maakunta,Turku,Tykistökatu 4,20520,TURKU,"(60.449691, 22.29271)",Tykistökatu 4,20520,TURKU,Suomi,FIN,Osakeyhtiö,2016-06-03,62010,Software Design and Development,"IT Consulting, IT Services"
31803535,3180353-5,SuperGround Oy,,,,,,,Kaisaniemenkatu 3,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-12-30,70100,Head Office Activities,Business Services
27490118,2749011-8,Kamrock Oy,Pohjois-Pohjanmaan maakunta,Kempele,Ylipääntie 93,90450,KEMPELE,"(64.89448, 25.52558)",Ylipääntie 93,90450,KEMPELE,Suomi,FIN,Osakeyhtiö,2016-02-25,08120,"Extraction of Gravel, Sand, Clay and Kaolin","Sand, Gravel, Stone, and Other Aggregates"
34390254,3439025-4,Aida App Oy,,,,,,,Eurantie 8-10 I 138,00550,HELSINKI,Suomi,FIN,Osakeyhtiö,2024-04-02,62010,Software Design and Development,"IT Consulting, IT Services"
32846297,3284629-7,The Growth Engineering Company Oy,Uudenmaan maakunta,Kauniainen,,02700,KAUNIAINEN,,PL 1188,00101,HELSINKI,Suomi,FIN,Osakeyhtiö,2022-05-02,62010,Software Design and Development,"IT Consulting, IT Services"
29136518,2913651-8,Boksi.com Solutions Oy,Uudenmaan maakunta,Helsinki,Lönnrotinkatu 18 A 11,00100,HELSINKI,"(60.165052, 24.9347)",Lönnrotinkatu 18 A 11,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-05-04,62010,Software Design and Development,"IT Consulting, IT Services"
30045461,3004546-1,Lightheart Entertainment Oy,Uudenmaan maakunta,Helsinki,Kaivokatu 10 A,00100,HELSINKI,"(60.17032, 24.9406)",Kaivokatu 10 B,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-06-04,62010,Software Design and Development,"IT Consulting, IT Services"
29463922,2946392-2,Biomendex Oy,Pirkanmaan maakunta,Tampere,Korkeakoulunkatu 1,33720,TAMPERE,"(61.449032, 23.85663)",Korkeakoulunkatu 1,33720,TAMPERE,Suomi,FIN,Osakeyhtiö,2018-10-16,32501,Manufacture of Medical and Dental Instruments (excluding Dental Prostheses),Pharmaceutical Industry Equipment and Supplies
29005067,2900506-7,GlucoModicum Oy,Uudenmaan maakunta,Helsinki,Toinen Linja 7,00530,HELSINKI,"(60.181431, 24.94871)",Toinen Linja 7,00530,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-03-02,72110,Biotechnological Research and Development,Biotechnology
27702184,2770218-4,Floud Oy,Uudenmaan maakunta,Espoo,Rullaniementie 7 A,02260,ESPOO,"(60.1442, 24.70812)",Rullaniementie 7 A,02260,ESPOO,Suomi,FIN,Osakeyhtiö,2016-07-01,79900,"Reservation Services, Tour Guide Services and Others","Travel Agency, Travel Services"
31796435,3179643-5,AirFaas Oy,,,,,,,Heikkiläntie 7,00210,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-12-22,62010,Software Design and Development,"IT Consulting, IT Services"
33403957,3340395-7,Aila.Earth Oy,Uudenmaan maakunta,Helsinki,Unioninkatu 30,00100,HELSINKI,"(60.16847, 24.95102)",Unioninkatu 30,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2023-01-24,62010,Software Design and Development,"IT Consulting, IT Services"
28225826,2822582-6,Platonic Partnership Oy,,,,,,,Kuninkaankartanontie 58a,65380,VAASA,Suomi,FIN,Osakeyhtiö,2017-03-16,58210,Publishing of Computer Games,"IT Consulting, IT Services"
27652842,2765284-2,TE3 Oy,Uudenmaan maakunta,Helsinki,Elimäenkatu 5,00510,HELSINKI,"(60.193571, 24.95123)",Katajapolku 6,06100,PORVOO,Suomi,FIN,Osakeyhtiö,2016-06-01,26510,"Manufacture of Measuring, Testing and Navigation Instruments",Measuring and Research Instruments
31176607,3117660-7,Cetopo Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-02-07,62010,Software Design and Development,"IT Consulting, IT Services"
28838892,2883889-2,Bout Oy Ab,Uudenmaan maakunta,Helsinki,Haartmaninkatu 4 A 14,00290,HELSINKI,"(60.190415, 24.908415)",Haartmaninkatu 4 A 14,00290,HELSINKI,Suomi,FIN,Osakeyhtiö,2018-01-17,62090,Other IT and Computer Services,"IT Consulting, IT Services"
28180226,2818022-6,Dataridoo Oy,Uudenmaan maakunta,Helsinki,Lapinlahdenkatu 16,00180,HELSINKI,"(60.1675, 24.92301)",Lapinlahdenkatu 16,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2017-02-22,62020,Computer Hardware and Software Consulting,"IT Consulting, IT Services"
26880181,2688018-1,Basemark Oy,Uudenmaan maakunta,Helsinki,Albertinkatu 25 B,00180,HELSINKI,"(60.163768, 24.93406)",Albertinkatu 25 B,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-04-24,62010,Software Design and Development,"IT Consulting, IT Services"
27244697,2724469-7,Docue Technologies Oy,Uudenmaan maakunta,Helsinki,Lönnrotinkatu 5,00120,HELSINKI,"(60.166838, 24.93984)",Lönnrotinkatu 5,00120,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-11-12,62010,Software Design and Development,"IT Consulting, IT Services"
27263089,2726308-9,Snowhound Oy,,,,,,,Keskisentie 11,40520,JYVÄSKYLÄ,Suomi,FIN,Osakeyhtiö,2015-11-23,62010,Software Design and Development,"IT Consulting, IT Services"
27801019,2780101-9,Smartum Oy,Uudenmaan maakunta,Helsinki,Porkkalankatu 22 A,00180,HELSINKI,"(60.164231, 24.90901)",Porkkalankatu 22 A,00180,HELSINKI,Suomi,FIN,Osakeyhtiö,2016-09-05,62010,Software Design and Development,"IT Consulting, IT Services"
30877065,3087706-5,Riverrecycle Oy,Uudenmaan maakunta,Helsinki,Mikonkatu 9,00100,HELSINKI,"(60.169942, 24.94537)",Liisankatu 11 A 2,00170,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-09-18,38320,Recycling of Sorted Materials,Recycling
31539551,3153955-1,Flow AI Oy,Uudenmaan maakunta,Helsinki,Hämeentie 31,00500,HELSINKI,"(60.18784, 24.96311)",Hämeentie 31,00500,HELSINKI,Suomi,FIN,Osakeyhtiö,2020-08-25,62010,Software Design and Development,"IT Consulting, IT Services"
27619153,2761915-3,Youpret Oy,Pohjois-Karjalan maakunta,Joensuu,Kauppakatu 17 B B,80100,JOENSUU,"(62.59876419999999, 29.7585279)",Kauppakatu 17 B,80100,JOENSUU,Suomi,FIN,Osakeyhtiö,,74300,Translation and Interpretation Services,Translation Agency
27444779,2744477-9,Keito Art'n Games Oy,Pohjois-Karjalan maakunta,Liperi,Lautasuontie 17 C,80400,YLÄMYLLY,"(62.620709, 29.58871)",Lautasuontie 17 C,80400,YLÄMYLLY,Suomi,FIN,Osakeyhtiö,2016-02-08,62010,Software Design and Development,"IT Consulting, IT Services"
29712597,2971259-7,TechLemon Oy,Uudenmaan maakunta,Helsinki,Krister Juutin Polku 4 B 34,00790,HELSINKI,"(60.230319, 25.02862)",Krister Juutin Polku 4 B 34,00790,HELSINKI,Suomi,FIN,Osakeyhtiö,2019-01-24,62010,Software Design and Development,"IT Consulting, IT Services"
28721264,2872126-4,Fiksuvuokraus.fi,,,,,,,Länsituuli 6,02100,ESPOO,Suomi,FIN,Osakeyhtiö,2017-11-27,68201,Rental of Apartments,Property Management
29371315,2937131-5,Eezy Siqni Oy,Uudenmaan maakunta,Helsinki,Maistraatinportti 1,00240,HELSINKI,"(60.19881, 24.92716)",PL 901,20101,TURKU,Suomi,FIN,Osakeyhtiö,2018-09-03,62020,Computer Hardware and Software Consulting,Business Services
26881424,2688142-4,Parta Games Oy,Pohjois-Savon maakunta,Suonenjoki,Herralantie 1 B,77600,SUONENJOKI,"(62.625308, 27.12228)",Herralantie 1 B,77600,SUONENJOKI,Suomi,FIN,Osakeyhtiö,2015-04-27,62010,Software Design and Development,"IT Consulting, IT Services"
27307811,2730781-1,JetDogs Oy,Uudenmaan maakunta,Helsinki,Kampinkuja 2,00100,HELSINKI,"(60.16842, 24.93024)",Kampinkuja 2,00100,HELSINKI,Suomi,FIN,Osakeyhtiö,2015-12-10,62010,Software Design and Development,"IT Consulting, IT Services"
